filename,battery,organik,glass,cardboard,metal,paper,plastic,trash
img_3364.jpg,1,0,0,1,0,0,0,0
img_4416.jpg,0,1,1,0,0,0,0,0
img_3878.jpg,0,0,0,0,0,1,1,1
img_0942.jpg,1,0,1,1,0,0,1,0
img_4675.jpg,1,0,1,0,0,1,1,0
img_4661.jpg,0,0,0,1,0,0,1,0
img_1698.jpg,0,0,1,0,0,1,0,0
img_4707.jpg,1,0,0,1,0,0,0,1
img_2946.jpg,1,1,0,0,0,0,1,1
img_2498.jpg,0,1,1,1,0,0,1,0
img_3570.jpg,1,0,1,0,1,1,0,0
img_0985.jpg,0,0,1,1,1,0,1,0
img_4243.jpg,0,1,0,0,1,0,0,1
img_3076.jpg,1,0,1,0,0,1,0,1
img_3704.jpg,0,0,0,0,1,1,0,1
img_4776.jpg,0,0,1,1,0,1,1,0
img_0981.jpg,1,0,1,0,0,1,0,0
img_2484.jpg,0,0,0,1,1,0,1,0
img_2520.jpg,1,0,1,1,0,0,0,0
img_3947.jpg,1,0,0,0,0,1,1,0
img_4224.jpg,0,0,0,1,0,0,0,1
img_3521.jpg,0,0,1,1,0,0,0,0
img_3838.jpg,1,0,1,0,0,0,0,0
img_1457.jpg,0,0,0,0,0,0,1,1
img_1395.jpg,1,1,0,1,0,0,1,0
img_0264.jpg,1,1,1,0,1,0,0,0
img_2388.jpg,1,0,1,0,0,1,0,1
img_0929.jpg,0,0,1,1,0,1,0,0
img_3051.jpg,1,0,0,1,0,0,0,1
img_3533.jpg,0,0,1,1,0,0,0,0
img_0246.jpg,0,1,0,0,0,1,0,1
img_3779.jpg,0,0,0,1,1,0,1,0
img_1758.jpg,1,1,0,0,0,0,0,0
img_4864.jpg,0,0,0,0,1,0,1,0
img_4041.jpg,1,0,0,0,0,0,1,0
img_0923.jpg,0,1,0,0,1,0,0,0
img_4155.jpg,0,0,1,0,1,1,1,0
img_0268.jpg,0,0,1,0,1,0,0,0
img_0669.jpg,1,0,1,1,0,0,0,0
img_2726.jpg,0,0,0,1,1,0,0,0
img_1910.jpg,0,0,1,0,0,0,1,1
img_2975.jpg,0,0,1,0,1,0,1,1
img_1152.jpg,0,0,0,0,0,1,1,0
img_4816.jpg,1,0,1,0,1,0,0,0
img_4720.jpg,1,0,1,0,1,0,1,0
img_4241.jpg,0,0,0,1,0,1,0,0
img_3870.jpg,0,0,0,1,1,0,1,0
img_2164.jpg,0,0,0,0,1,0,0,1
img_4109.jpg,0,1,1,0,0,0,1,1
img_1915.jpg,0,0,0,0,0,1,1,0
img_0612.jpg,1,0,1,0,1,0,1,0
img_3938.jpg,1,1,0,0,0,1,0,0
img_3524.jpg,0,0,0,1,0,1,0,0
img_1898.jpg,0,1,0,0,0,0,0,1
img_1649.jpg,1,1,0,0,1,0,0,1
img_4127.jpg,1,1,0,0,0,0,0,0
img_0258.jpg,1,0,0,0,0,0,0,1
img_0847.jpg,1,1,0,0,0,0,1,0
img_4251.jpg,0,0,1,0,1,1,1,0
img_1233.jpg,1,0,0,1,1,1,0,0
img_1127.jpg,1,0,1,0,0,0,0,0
img_1967.jpg,0,0,0,0,0,1,0,1
img_0558.jpg,0,0,1,0,0,1,1,0
img_3898.jpg,1,0,0,1,0,0,0,0
img_0484.jpg,1,1,0,0,1,1,0,0
img_1320.jpg,0,0,0,0,1,0,0,1
img_2345.jpg,0,0,0,0,0,1,1,0
img_0007.jpg,0,0,0,0,1,0,0,1
img_3270.jpg,0,1,0,1,0,0,0,0
img_3575.jpg,1,0,0,0,1,0,1,1
img_1450.jpg,0,1,1,0,1,0,0,1
img_3974.jpg,0,1,1,0,0,0,1,1
img_1814.jpg,1,0,0,0,1,0,0,1
img_0773.jpg,1,0,0,0,1,1,0,1
img_1011.jpg,1,0,0,0,1,0,0,1
img_2808.jpg,1,0,0,1,0,0,1,0
img_2440.jpg,0,0,0,0,1,0,1,0
img_1991.jpg,0,1,1,1,0,0,0,1
img_1277.jpg,0,1,0,0,0,1,1,0
img_1783.jpg,0,1,0,0,0,1,1,0
img_3096.jpg,0,1,0,1,1,0,0,0
img_0446.jpg,0,1,1,0,0,0,1,1
img_0880.jpg,1,0,0,0,0,0,0,1
img_4607.jpg,1,0,0,0,1,1,1,0
img_0781.jpg,1,0,0,0,1,1,1,0
img_1749.jpg,1,0,0,0,0,0,1,0
img_3381.jpg,0,0,0,1,1,0,0,1
img_4880.jpg,0,1,0,1,0,1,0,0
img_0883.jpg,0,0,1,0,0,1,1,0
img_2367.jpg,0,1,0,0,0,0,1,0
img_1091.jpg,0,0,1,0,0,1,1,1
img_2928.jpg,1,1,0,0,0,0,1,0
img_0531.jpg,0,1,0,1,0,0,0,0
img_4016.jpg,1,0,1,0,0,0,1,1
img_3315.jpg,1,1,0,1,0,0,1,0
img_4781.jpg,0,1,0,1,0,1,1,0
img_1727.jpg,0,1,1,1,0,1,0,0
img_0610.jpg,1,1,0,1,0,0,1,0
img_0570.jpg,1,0,0,1,0,0,0,0
img_4313.jpg,0,0,1,1,0,1,1,0
img_3019.jpg,0,1,1,0,0,1,0,0
img_0343.jpg,0,0,1,0,1,0,1,0
img_2991.jpg,0,0,1,1,0,0,1,0
img_3130.jpg,0,0,0,0,1,0,1,0
img_0434.jpg,1,0,0,0,0,1,1,0
img_1903.jpg,1,1,0,0,0,1,1,0
img_3797.jpg,0,1,0,0,1,0,1,0
img_2378.jpg,1,0,0,0,0,0,1,0
img_2069.jpg,1,0,1,0,1,1,0,0
img_1537.jpg,0,0,1,1,1,0,0,0
img_2245.jpg,0,1,1,0,0,1,0,1
img_2338.jpg,0,1,0,0,1,1,1,0
img_1517.jpg,0,0,0,0,0,1,1,1
img_0965.jpg,0,1,0,0,0,1,0,0
img_4406.jpg,1,0,0,1,1,1,0,0
img_0528.jpg,0,0,0,1,0,1,0,0
img_0176.jpg,0,0,0,1,1,1,0,0
img_3476.jpg,0,1,1,0,1,0,1,0
img_2534.jpg,1,0,0,0,0,1,1,0
img_4297.jpg,0,0,0,0,1,0,1,1
img_0572.jpg,1,0,0,1,1,0,0,0
img_4077.jpg,0,0,1,0,0,1,0,0
img_3502.jpg,0,1,0,1,0,0,0,0
img_2451.jpg,1,0,0,1,0,0,1,0
img_3202.jpg,1,0,1,0,0,1,0,0
img_2573.jpg,0,1,1,0,0,0,0,0
img_2209.jpg,0,1,1,0,0,0,0,0
img_2556.jpg,0,0,1,0,0,1,0,0
img_3951.jpg,0,1,0,1,1,0,1,0
img_0383.jpg,0,1,1,0,1,0,1,0
img_0852.jpg,0,1,0,0,0,0,0,1
img_1880.jpg,0,0,1,1,0,1,1,0
img_0370.jpg,1,0,0,0,0,1,0,1
img_2370.jpg,0,0,1,1,0,0,0,0
img_4323.jpg,0,0,1,1,0,0,0,0
img_1105.jpg,1,0,1,0,0,0,1,0
img_2562.jpg,0,0,1,0,0,1,0,1
img_3940.jpg,1,0,1,1,0,0,0,1
img_1336.jpg,1,0,1,1,1,0,0,0
img_2190.jpg,0,0,1,1,0,1,0,0
img_4594.jpg,1,0,1,1,0,0,0,1
img_2628.jpg,0,0,0,0,0,0,1,1
img_3318.jpg,0,0,1,0,0,0,1,0
img_4134.jpg,0,0,0,0,1,1,1,1
img_4847.jpg,1,0,0,0,1,0,1,0
img_1171.jpg,0,1,0,0,1,0,0,1
img_2584.jpg,0,0,0,1,1,0,1,0
img_4695.jpg,1,1,0,1,0,0,0,0
img_1422.jpg,0,0,1,0,1,1,1,0
img_4014.jpg,1,0,0,0,0,0,1,1
img_3698.jpg,1,1,0,0,0,0,0,1
img_4154.jpg,0,1,0,0,1,0,0,0
img_1464.jpg,0,0,0,1,1,0,1,0
img_0874.jpg,1,0,0,1,0,0,1,0
img_3834.jpg,1,0,0,0,0,1,0,1
img_4340.jpg,0,0,1,1,0,0,0,1
img_1251.jpg,0,1,0,0,0,0,0,1
img_2340.jpg,1,0,1,0,0,0,1,1
img_0840.jpg,0,1,0,0,0,0,1,0
img_3060.jpg,0,0,1,0,0,0,1,0
img_0581.jpg,1,0,0,0,0,1,1,0
img_0204.jpg,0,0,0,1,0,0,1,0
img_1641.jpg,0,0,0,0,0,0,1,1
img_2014.jpg,0,0,1,1,0,0,0,0
img_0905.jpg,0,1,0,1,0,1,1,0
img_0631.jpg,0,0,0,0,1,1,0,0
img_3084.jpg,1,0,0,0,1,0,1,0
img_1974.jpg,1,0,1,1,0,0,0,1
img_0162.jpg,0,1,0,0,0,0,1,0
img_3163.jpg,1,1,0,1,0,0,0,1
img_4317.jpg,0,0,1,0,1,1,0,0
img_4888.jpg,0,0,1,1,0,0,0,0
img_0617.jpg,0,1,1,0,1,0,0,0
img_4062.jpg,1,0,1,0,0,1,1,0
img_1431.jpg,0,0,0,1,1,1,0,1
img_0547.jpg,0,0,0,1,1,1,0,1
img_3325.jpg,1,0,0,0,0,1,0,1
img_4546.jpg,1,0,1,0,0,1,0,1
img_4223.jpg,0,1,0,1,0,0,0,0
img_2379.jpg,0,0,1,0,0,1,0,0
img_2656.jpg,0,0,0,1,1,1,0,1
img_2469.jpg,0,1,0,1,0,1,0,0
img_4059.jpg,1,0,0,0,1,0,0,1
img_1861.jpg,1,0,0,0,1,0,1,0
img_0640.jpg,0,1,0,0,0,1,0,1
img_4797.jpg,0,1,1,0,1,0,0,1
img_0637.jpg,0,0,0,1,0,0,1,1
img_4621.jpg,1,0,1,0,0,0,1,1
img_4706.jpg,1,0,0,0,0,1,0,0
img_2096.jpg,1,1,0,0,0,0,0,0
img_2471.jpg,0,0,0,0,1,1,1,0
img_3066.jpg,1,1,0,0,0,1,0,0
img_3738.jpg,1,1,0,0,0,0,0,0
img_2922.jpg,0,0,1,1,1,0,0,1
img_0921.jpg,1,1,1,0,0,0,0,1
img_0546.jpg,0,1,1,0,0,0,0,0
img_3660.jpg,1,0,1,0,0,1,0,0
img_1900.jpg,0,0,1,1,1,0,0,0
img_2028.jpg,0,1,1,0,0,0,1,0
img_2302.jpg,0,1,0,0,0,0,0,1
img_1885.jpg,0,1,0,0,0,0,0,1
img_1642.jpg,1,0,0,0,1,1,0,1
img_4584.jpg,1,1,0,1,0,0,1,0
img_4808.jpg,1,0,1,1,0,0,1,0
img_2097.jpg,0,1,1,0,0,0,1,0
img_4357.jpg,0,0,0,1,1,1,0,0
img_3556.jpg,0,0,0,1,0,1,0,1
img_4494.jpg,0,1,0,1,0,1,0,1
img_4967.jpg,0,0,1,1,0,0,0,0
img_0836.jpg,1,0,0,1,0,1,0,1
img_0601.jpg,0,0,1,0,0,0,0,1
img_2184.jpg,0,1,0,0,0,0,0,1
img_3858.jpg,0,1,1,0,0,0,1,0
img_4439.jpg,0,0,0,1,1,0,1,0
img_4350.jpg,1,1,1,0,0,0,1,0
img_1582.jpg,0,0,1,0,0,0,1,1
img_4266.jpg,0,1,1,0,0,0,1,0
img_4032.jpg,0,0,1,0,0,0,0,1
img_2716.jpg,0,0,1,1,0,1,0,0
img_1070.jpg,0,0,1,0,1,1,1,0
img_1775.jpg,0,1,0,1,0,1,0,0
img_4807.jpg,0,0,0,0,1,1,0,1
img_1283.jpg,0,0,1,0,1,1,1,0
img_3041.jpg,1,0,0,0,0,1,1,0
img_4752.jpg,1,0,0,1,0,0,1,0
img_1836.jpg,1,1,0,1,1,0,0,0
img_4242.jpg,1,0,1,0,0,1,0,0
img_1019.jpg,0,0,1,1,0,0,0,1
img_3196.jpg,0,0,0,1,0,0,0,1
img_1326.jpg,0,1,0,1,0,0,0,0
img_0475.jpg,0,0,1,0,0,1,1,0
img_3442.jpg,1,0,1,0,0,1,0,0
img_1651.jpg,1,0,1,0,0,0,0,0
img_3992.jpg,0,0,1,0,0,0,1,0
img_4285.jpg,0,1,0,0,0,1,1,0
img_2601.jpg,1,0,0,0,0,0,0,1
img_3144.jpg,1,0,1,0,0,0,1,1
img_3877.jpg,0,1,1,0,0,1,0,0
img_1373.jpg,0,1,1,0,0,1,0,1
img_0739.jpg,1,0,0,1,0,0,0,0
img_3612.jpg,0,0,0,0,0,1,1,0
img_3017.jpg,1,1,0,1,1,0,0,0
img_0867.jpg,0,0,0,0,1,1,0,0
img_1140.jpg,1,1,0,1,0,0,0,1
img_0997.jpg,0,0,0,1,1,0,0,0
img_1337.jpg,0,0,0,0,1,1,0,0
img_0541.jpg,1,1,0,0,0,1,0,0
img_1099.jpg,0,0,0,0,0,1,0,1
img_1132.jpg,0,0,0,0,0,0,1,1
img_4058.jpg,0,1,0,1,0,0,0,0
img_2706.jpg,1,1,0,0,0,0,1,1
img_2259.jpg,1,0,1,0,0,0,0,1
img_3981.jpg,1,1,1,0,0,0,0,1
img_0059.jpg,1,0,0,1,0,0,0,0
img_4098.jpg,0,1,1,1,0,1,0,0
img_1938.jpg,0,0,0,0,1,0,0,1
img_2781.jpg,0,0,1,1,1,0,1,0
img_4936.jpg,1,1,1,0,0,0,0,0
img_1078.jpg,1,0,0,0,1,0,1,1
img_2908.jpg,0,1,1,1,0,0,0,1
img_3118.jpg,0,0,0,1,0,1,0,0
img_4610.jpg,1,0,0,0,0,0,1,1
img_0940.jpg,0,0,1,0,1,1,0,1
img_1080.jpg,0,0,0,0,1,0,0,1
img_0187.jpg,0,0,0,1,1,1,1,0
img_3622.jpg,0,1,1,1,0,0,0,0
img_2085.jpg,0,1,0,0,0,0,0,1
img_2250.jpg,1,0,1,0,0,0,0,0
img_4889.jpg,0,0,0,1,0,1,1,0
img_2023.jpg,1,0,0,1,1,0,0,1
img_2673.jpg,0,0,0,1,0,0,1,0
img_4042.jpg,1,0,0,0,0,0,1,1
img_3600.jpg,1,1,0,0,1,0,0,0
img_0226.jpg,0,0,1,0,0,1,1,0
img_3995.jpg,1,0,1,0,0,0,1,0
img_1929.jpg,1,0,0,0,0,1,1,0
img_3046.jpg,0,0,0,0,0,1,1,0
img_4489.jpg,0,1,0,0,0,0,0,1
img_1404.jpg,1,1,1,0,0,0,0,0
img_2179.jpg,1,0,1,1,0,0,0,1
img_0697.jpg,0,0,0,1,1,0,1,1
img_1124.jpg,0,0,0,1,1,0,1,1
img_2785.jpg,1,0,0,0,0,0,0,1
img_2909.jpg,0,0,1,0,1,1,0,0
img_1778.jpg,0,0,0,1,1,0,0,0
img_2848.jpg,0,0,0,0,1,0,1,1
img_1037.jpg,0,0,1,0,0,1,1,1
img_4175.jpg,0,0,1,0,0,1,0,1
img_2257.jpg,0,0,0,1,0,1,1,1
img_0313.jpg,0,1,0,0,0,1,0,1
img_2282.jpg,1,0,1,0,0,1,1,0
img_1416.jpg,1,0,0,1,1,0,1,0
img_1036.jpg,0,0,0,0,1,1,0,1
img_2159.jpg,0,1,0,1,0,0,1,1
img_4331.jpg,0,1,1,1,1,0,0,0
img_1754.jpg,1,0,0,1,0,0,1,0
img_3103.jpg,1,0,1,0,1,0,0,0
img_2803.jpg,0,0,1,1,0,1,0,0
img_2689.jpg,1,0,1,0,0,0,0,0
img_3198.jpg,0,0,1,0,1,0,0,0
img_3337.jpg,0,1,1,0,1,1,0,0
img_3972.jpg,0,0,0,1,0,1,0,0
img_1506.jpg,0,1,0,0,0,0,1,0
img_1923.jpg,0,1,1,0,0,0,0,0
img_0448.jpg,0,0,1,1,0,1,0,0
img_4758.jpg,0,0,1,1,0,0,1,1
img_2519.jpg,0,1,0,0,0,0,1,0
img_4969.jpg,0,0,1,0,1,1,0,1
img_2555.jpg,0,0,1,1,1,0,1,0
img_0361.jpg,1,0,0,0,0,0,0,1
img_2183.jpg,0,0,0,1,1,0,0,0
img_1134.jpg,0,1,1,0,1,0,0,1
img_3873.jpg,0,1,0,1,0,0,0,0
img_2155.jpg,0,0,0,1,0,1,0,0
img_1830.jpg,1,0,0,1,1,0,0,1
img_1053.jpg,0,0,1,1,1,1,0,0
img_0022.jpg,1,1,0,1,0,1,0,0
img_2066.jpg,0,0,0,1,1,1,1,0
img_1653.jpg,0,0,0,0,1,0,1,0
img_2578.jpg,0,0,0,1,0,0,0,1
img_3201.jpg,0,0,0,1,0,0,0,1
img_4551.jpg,0,0,1,0,1,1,0,1
img_4030.jpg,1,0,0,0,0,0,1,0
img_2326.jpg,0,1,1,0,0,0,1,0
img_0460.jpg,0,1,0,0,0,0,0,1
img_1067.jpg,0,1,1,1,0,1,0,0
img_0087.jpg,0,1,0,0,0,1,0,0
img_1430.jpg,1,0,1,0,1,0,0,0
img_4600.jpg,1,0,0,0,0,1,0,0
img_0282.jpg,1,0,0,0,1,0,1,1
img_0462.jpg,1,0,0,0,0,1,1,1
img_0212.jpg,0,0,0,1,0,0,0,1
img_3964.jpg,0,0,0,1,0,1,0,0
img_1368.jpg,1,0,1,1,0,1,0,0
img_0234.jpg,0,0,0,0,0,0,1,1
img_3770.jpg,0,0,1,0,0,1,1,0
img_0597.jpg,0,0,0,1,1,0,1,1
img_4854.jpg,0,0,0,0,0,1,0,1
img_2251.jpg,1,1,0,0,0,1,0,0
img_4025.jpg,0,1,0,1,1,0,0,1
img_2284.jpg,0,0,1,0,0,1,0,0
img_0662.jpg,0,0,1,0,0,0,1,0
img_4963.jpg,0,0,0,1,0,1,1,1
img_2286.jpg,1,0,0,0,1,0,0,0
img_4715.jpg,0,0,0,1,1,0,1,0
img_3184.jpg,0,1,0,1,0,0,0,1
img_2655.jpg,0,1,0,0,1,0,0,1
img_4263.jpg,0,1,0,0,0,0,1,1
img_0779.jpg,0,0,0,1,0,0,1,1
img_3369.jpg,0,1,1,0,1,0,1,0
img_3591.jpg,1,1,0,0,1,0,1,0
img_3278.jpg,0,0,1,0,0,1,0,1
img_3187.jpg,0,0,0,1,0,0,0,1
img_4834.jpg,0,0,1,1,1,0,0,0
img_0685.jpg,1,0,0,0,0,0,1,0
img_3160.jpg,0,0,0,1,1,0,1,1
img_3553.jpg,0,0,0,0,1,0,1,0
img_3427.jpg,0,0,1,0,0,1,0,1
img_2171.jpg,0,0,0,0,1,0,1,0
img_3861.jpg,0,1,0,0,0,0,1,0
img_1850.jpg,0,0,1,1,0,1,0,0
img_0487.jpg,0,1,1,0,0,1,0,0
img_1688.jpg,0,1,0,0,0,0,0,1
img_2231.jpg,0,1,1,0,0,1,0,1
img_3255.jpg,1,1,1,0,0,0,0,0
img_2321.jpg,1,0,0,1,0,1,0,0
img_0782.jpg,0,1,0,0,0,0,1,1
img_0521.jpg,0,0,0,1,1,0,0,0
img_0522.jpg,0,0,1,1,0,0,0,1
img_2827.jpg,1,0,0,1,1,0,0,0
img_3946.jpg,0,0,1,0,1,0,1,1
img_2399.jpg,0,0,0,0,0,1,0,1
img_2208.jpg,1,1,0,0,0,1,0,0
img_3471.jpg,1,0,1,1,1,0,0,0
img_3546.jpg,1,1,1,0,0,0,0,1
img_3730.jpg,0,0,1,1,0,0,1,0
img_4452.jpg,0,1,0,1,0,0,1,0
img_1511.jpg,1,1,1,1,0,0,0,0
img_1882.jpg,1,0,1,0,0,0,1,1
img_0651.jpg,0,1,0,0,0,0,1,1
img_2776.jpg,0,0,0,0,1,0,1,0
img_3080.jpg,0,0,1,0,0,1,1,0
img_0369.jpg,0,0,0,0,0,1,1,1
img_2630.jpg,0,1,1,1,0,0,0,1
img_0118.jpg,1,0,0,0,0,0,1,1
img_3311.jpg,0,1,1,0,0,0,1,0
img_3729.jpg,0,1,0,0,1,1,0,1
img_2217.jpg,1,0,0,0,1,0,0,0
img_4118.jpg,0,1,1,0,0,1,1,0
img_1613.jpg,0,0,0,1,1,1,1,0
img_2903.jpg,0,0,1,1,1,0,1,0
img_0962.jpg,0,1,1,0,0,1,0,1
img_3541.jpg,1,1,1,0,0,1,0,0
img_2813.jpg,0,1,1,1,0,0,0,1
img_3439.jpg,0,1,1,1,0,0,0,0
img_3023.jpg,0,1,1,0,1,0,1,0
img_2416.jpg,0,1,1,1,0,0,0,0
img_4653.jpg,0,0,0,1,0,0,1,0
img_4236.jpg,0,0,1,1,1,0,0,0
img_2186.jpg,0,1,1,0,1,0,0,1
img_2811.jpg,1,0,1,0,0,0,1,0
img_2037.jpg,1,1,1,0,0,0,0,0
img_4261.jpg,1,0,1,0,1,0,0,1
img_0772.jpg,1,0,1,1,1,0,0,0
img_1284.jpg,1,0,0,0,0,1,0,0
img_4602.jpg,0,1,1,0,0,0,1,0
img_4735.jpg,1,0,0,0,0,1,0,1
img_1414.jpg,1,0,1,1,0,0,0,1
img_1234.jpg,0,0,1,1,0,1,0,1
img_2690.jpg,0,0,1,0,0,1,1,0
img_0435.jpg,0,0,0,1,0,0,1,1
img_1674.jpg,0,1,1,0,0,0,0,0
img_0365.jpg,1,0,0,1,0,1,1,0
img_3086.jpg,1,0,0,0,0,1,0,1
img_0231.jpg,0,1,0,1,0,1,0,0
img_4267.jpg,0,0,1,1,0,0,0,0
img_4859.jpg,0,1,1,1,0,0,0,1
img_4399.jpg,0,0,0,1,0,0,0,1
img_0407.jpg,1,0,1,0,0,0,1,1
img_2090.jpg,0,0,1,0,1,1,0,1
img_0086.jpg,0,0,0,1,1,0,0,1
img_0844.jpg,1,1,0,1,0,0,0,0
img_1031.jpg,0,1,0,1,0,1,0,0
img_4995.jpg,0,0,0,0,0,0,1,1
img_3906.jpg,1,0,1,0,0,1,0,0
img_2715.jpg,1,1,0,0,0,0,0,0
img_3483.jpg,0,1,1,0,0,1,1,0
img_2649.jpg,0,0,0,1,0,0,1,0
img_0855.jpg,1,0,0,0,0,1,0,1
img_0078.jpg,0,1,0,1,0,1,1,0
img_2248.jpg,0,0,1,1,0,0,0,1
img_4570.jpg,0,0,1,0,1,1,0,0
img_4899.jpg,1,1,0,1,0,1,0,0
img_3891.jpg,1,0,1,0,1,0,0,0
img_4194.jpg,0,1,1,1,0,0,0,1
img_2280.jpg,0,1,1,0,1,0,1,0
img_2589.jpg,0,0,1,0,1,0,0,1
img_4158.jpg,0,0,0,1,1,0,0,1
img_3863.jpg,1,1,0,1,0,0,1,0
img_4833.jpg,1,0,1,0,0,0,0,0
img_2176.jpg,0,0,1,0,0,1,0,1
img_0424.jpg,1,1,0,0,0,0,1,0
img_0392.jpg,0,1,0,1,0,0,0,0
img_4725.jpg,0,1,0,0,0,0,1,0
img_3408.jpg,0,0,1,0,0,1,1,0
img_0104.jpg,0,0,1,0,1,1,1,0
img_3178.jpg,0,1,0,0,1,0,0,1
img_3961.jpg,0,0,0,0,0,0,1,1
img_1948.jpg,0,0,1,0,0,1,0,1
img_1459.jpg,0,0,1,1,0,0,1,0
img_4002.jpg,1,0,0,0,0,1,0,1
img_2793.jpg,1,0,0,0,0,1,1,0
img_2697.jpg,0,0,1,1,0,0,1,1
img_4788.jpg,1,1,0,1,0,0,0,0
img_1587.jpg,0,1,0,1,1,1,0,0
img_3653.jpg,1,0,0,0,0,1,1,0
img_1731.jpg,1,0,1,0,0,1,1,0
img_4763.jpg,1,0,1,1,0,0,1,0
img_3707.jpg,0,0,1,1,0,0,1,0
img_3675.jpg,1,0,0,0,0,1,1,1
img_1791.jpg,0,0,1,1,1,0,0,1
img_2356.jpg,0,0,0,1,1,1,1,0
img_1940.jpg,1,1,0,0,0,1,1,0
img_0702.jpg,0,0,0,1,0,0,0,1
img_2443.jpg,0,0,1,1,0,1,0,0
img_2804.jpg,1,0,0,0,0,0,1,0
img_0496.jpg,0,0,1,0,0,0,1,0
img_0464.jpg,0,0,0,1,0,1,0,0
img_2678.jpg,0,0,1,1,1,0,0,0
img_4333.jpg,1,1,0,0,0,1,0,0
img_0172.jpg,1,0,1,0,0,0,0,0
img_3064.jpg,0,0,1,1,0,0,1,0
img_4795.jpg,0,1,1,0,0,1,0,0
img_2541.jpg,0,0,0,1,0,0,1,1
img_4604.jpg,1,0,0,1,0,1,0,1
img_2940.jpg,0,0,0,1,1,0,0,1
img_2261.jpg,0,1,0,1,0,1,0,0
img_2112.jpg,1,1,0,1,0,0,1,0
img_0900.jpg,0,1,1,0,1,0,0,0
img_1446.jpg,1,1,0,0,1,0,0,0
img_3815.jpg,0,0,0,1,0,1,0,0
img_0741.jpg,1,1,1,0,0,0,0,1
img_2294.jpg,1,1,0,0,1,0,0,1
img_2453.jpg,0,0,0,1,1,0,0,0
img_4954.jpg,1,0,0,0,1,1,1,0
img_4072.jpg,1,0,0,0,0,0,0,1
img_1206.jpg,0,0,1,0,0,1,0,1
img_0509.jpg,1,0,1,0,0,0,1,1
img_2611.jpg,0,0,0,1,0,1,0,0
img_2992.jpg,0,0,1,0,0,1,1,1
img_4862.jpg,1,0,1,1,0,1,0,0
img_1549.jpg,1,0,0,0,0,1,0,0
img_3258.jpg,1,1,1,0,0,0,0,0
img_2203.jpg,1,1,0,0,0,0,0,0
img_2567.jpg,0,1,1,1,1,0,0,0
img_2670.jpg,0,1,1,0,0,1,0,0
img_2044.jpg,0,0,1,0,1,1,0,0
img_0767.jpg,1,1,0,0,1,0,0,1
img_4871.jpg,0,0,1,0,0,0,1,0
img_3731.jpg,1,0,0,0,1,1,0,0
img_0421.jpg,0,1,1,0,0,1,0,1
img_0123.jpg,0,0,1,0,0,0,1,1
img_4161.jpg,1,1,0,0,0,0,1,0
img_3478.jpg,0,0,1,1,0,0,1,0
img_0819.jpg,0,1,1,0,0,1,0,1
img_1403.jpg,1,1,0,0,1,0,0,0
img_1382.jpg,0,0,1,1,0,1,0,1
img_2148.jpg,1,0,1,0,1,0,0,0
img_1575.jpg,0,0,1,0,0,0,1,0
img_1638.jpg,0,1,0,0,0,0,1,1
img_1795.jpg,0,0,0,1,1,0,1,0
img_4814.jpg,0,0,1,0,1,0,0,1
img_0399.jpg,0,0,1,0,1,1,0,1
img_2311.jpg,1,0,0,0,1,0,0,0
img_0882.jpg,1,0,1,1,1,0,0,0
img_4973.jpg,1,0,1,0,1,0,0,0
img_2887.jpg,0,0,0,0,1,1,0,0
img_1352.jpg,1,1,0,0,1,0,1,0
img_2733.jpg,1,0,0,1,0,0,0,0
img_4550.jpg,0,1,0,1,0,0,0,0
img_2130.jpg,0,0,1,0,0,0,1,0
img_0982.jpg,0,0,0,0,0,0,1,1
img_0456.jpg,0,1,0,0,1,1,0,1
img_3525.jpg,1,0,0,0,0,0,1,0
img_1079.jpg,0,1,0,0,0,1,0,0
img_1950.jpg,1,0,0,0,0,1,1,1
img_4314.jpg,0,0,0,1,0,1,0,0
img_0689.jpg,0,1,0,1,0,0,0,0
img_2430.jpg,1,0,1,0,0,0,1,0
img_0641.jpg,0,0,1,1,0,0,1,0
img_2393.jpg,0,1,0,1,1,0,0,0
img_1953.jpg,1,0,0,1,0,0,0,1
img_3676.jpg,1,1,0,0,1,1,0,0
img_3914.jpg,1,0,0,0,0,0,1,0
img_3428.jpg,0,0,1,0,0,0,1,0
img_4135.jpg,0,0,0,1,1,0,0,0
img_4765.jpg,0,0,0,0,0,1,0,1
img_3174.jpg,1,1,0,0,0,0,0,1
img_1884.jpg,0,0,0,1,1,0,1,1
img_0389.jpg,1,1,0,0,0,0,0,0
img_2495.jpg,0,0,0,0,1,0,1,0
img_3108.jpg,0,1,0,1,0,0,0,1
img_2881.jpg,1,0,1,1,0,1,0,0
img_0845.jpg,0,0,0,0,1,0,1,0
img_0542.jpg,1,0,0,0,1,0,1,0
img_0091.jpg,0,0,0,0,1,0,1,0
img_4753.jpg,0,1,0,0,1,0,0,0
img_1979.jpg,1,0,0,0,1,1,0,1
img_2802.jpg,0,0,0,1,0,1,0,0
img_4628.jpg,0,0,1,1,0,0,1,1
img_3079.jpg,0,0,0,0,0,0,1,1
img_2530.jpg,0,0,0,0,0,1,1,1
img_1676.jpg,1,0,0,1,1,1,0,0
img_1048.jpg,0,0,1,0,1,1,1,0
img_1960.jpg,0,0,0,0,0,1,0,1
img_2531.jpg,0,1,0,0,0,0,1,1
img_2772.jpg,1,0,1,0,0,0,0,1
img_0237.jpg,1,0,0,0,1,1,0,0
